750 56175 
117 199 1
117 679 1
117 178 1
117 609 1
117 126 1
117 157 1
117 744 1
117 376 1
117 718 1
117 230 1
117 265 1
117 206 1
117 382 1
117 683 1
117 444 1
117 500 1
117 250 1
117 155 1
117 735 1
117 421 1
117 263 1
117 410 1
117 315 1
117 414 1
117 119 1
117 397 1
117 501 1
117 418 1
117 613 1
117 277 1
117 287 1
117 129 1
117 127 1
117 555 1
117 571 1
117 453 1
117 643 1
117 123 1
117 473 1
117 172 1
117 381 1
117 569 1
118 285 1
118 308 1
118 704 1
118 371 1
118 415 1
118 490 1
118 333 1
118 280 1
118 394 1
118 551 1
118 493 1
118 229 1
118 698 1
118 564 1
118 128 1
118 226 1
118 539 1
118 598 1
118 305 1
118 555 1
118 685 1
118 297 1
118 697 1
118 604 1
118 326 1
118 434 1
118 583 1
118 177 1
118 244 1
118 428 1
118 174 1
118 293 1
118 384 1
118 436 1
118 463 1
118 484 1
118 606 1
118 424 1
118 317 1
118 437 1
118 510 1
118 389 1
118 627 1
118 220 1
118 476 1
118 186 1
118 349 1
118 707 1
118 643 1
118 532 1
118 710 1
118 195 1
118 175 1
118 522 1
118 565 1
118 611 1
118 383 1
118 161 1
118 140 1
118 418 1
118 170 1
118 654 1
118 225 1
118 625 1
118 159 1
118 417 1
118 232 1
118 482 1
118 552 1
118 219 1
118 253 1
118 693 1
118 499 1
118 316 1
118 420 1
118 141 1
118 296 1
118 543 1
118 380 1
118 206 1
118 609 1
118 144 1
118 346 1
118 239 1
118 249 1
118 601 1
118 514 1
118 274 1
118 502 1
118 706 1
118 469 1
118 507 1
118 449 1
118 505 1
118 712 1
118 596 1
118 655 1
118 193 1
118 432 1
118 664 1
118 189 1
118 615 1
118 588 1
118 462 1
118 438 1
118 628 1
118 591 1
118 355 1
118 320 1
118 457 1
118 479 1
118 284 1
118 335 1
118 715 1
118 689 1
118 126 1
118 557 1
118 327 1
118 470 1
118 725 1
118 382 1
118 209 1
118 255 1
118 164 1
118 750 1
118 279 1
118 508 1
119 142 1
119 199 1
119 503 1
119 700 1
119 234 1
119 563 1
119 539 1
119 624 1
119 671 1
119 221 1
119 504 1
119 469 1
119 672 1
119 252 1
119 157 1
119 375 1
119 533 1
119 253 1
119 159 1
119 413 1
119 537 1
119 652 1
119 536 1
119 155 1
119 501 1
119 614 1
119 424 1
119 458 1
119 659 1
119 423 1
119 483 1
119 703 1
119 604 1
119 415 1
119 272 1
119 245 1
119 268 1
119 315 1
119 374 1
119 123 1
119 505 1
119 593 1
119 568 1
119 122 1
119 270 1
119 500 1
119 429 1
119 277 1
119 378 1
119 613 1
119 340 1
119 366 1
119 326 1
119 300 1
119 617 1
119 289 1
119 566 1
119 514 1
119 581 1
119 576 1
119 571 1
119 262 1
119 297 1
119 472 1
119 320 1
119 520 1
119 634 1
119 173 1
119 263 1
119 551 1
119 151 1
119 457 1
119 666 1
119 138 1
119 236 1
119 579 1
119 739 1
119 708 1
119 145 1
119 390 1
119 615 1
119 386 1
119 477 1
119 286 1
119 392 1
119 207 1
119 561 1
119 697 1
119 399 1
119 586 1
119 137 1
119 407 1
119 404 1
119 163 1
119 727 1
119 460 1
119 633 1
119 649 1
119 293 1
119 171 1
119 490 1
119 305 1
119 192 1
119 398 1
119 529 1
119 507 1
119 133 1
119 360 1
119 251 1
119 721 1
119 370 1
119 220 1
119 165 1
119 197 1
119 665 1
119 166 1
119 143 1
120 641 1
120 265 1
120 219 1
120 357 1
120 346 1
120 462 1
120 356 1
120 650 1
120 435 1
120 693 1
120 136 1
120 729 1
120 530 1
120 670 1
120 238 1
120 587 1
120 542 1
120 615 1
120 209 1
120 415 1
120 666 1
120 473 1
120 244 1
120 592 1
120 418 1
120 332 1
120 654 1
120 247 1
120 624 1
120 538 1
120 741 1
120 444 1
120 681 1
120 586 1
120 135 1
120 701 1
120 231 1
120 128 1
120 629 1
120 625 1
120 412 1
120 658 1
120 552 1
120 339 1
120 639 1
120 648 1
120 263 1
120 656 1
120 470 1
120 202 1
120 529 1
120 588 1
120 709 1
120 186 1
120 578 1
120 551 1
120 256 1
120 698 1
120 694 1
120 166 1
120 431 1
120 121 1
120 232 1
120 570 1
120 534 1
120 124 1
120 508 1
120 306 1
120 226 1
120 355 1
120 139 1
120 613 1
120 194 1
120 345 1
120 618 1
120 123 1
120 632 1
120 524 1
120 168 1
120 455 1
120 497 1
120 688 1
120 255 1
120 603 1
120 699 1
120 378 1
120 203 1
120 336 1
120 171 1
120 419 1
120 296 1
120 723 1
120 284 1
120 649 1
120 317 1
120 375 1
120 161 1
120 344 1
120 595 1
120 308 1
120 146 1
120 377 1
120 337 1
120 705 1
120 368 1
120 630 1
120 684 1
120 133 1
120 469 1
120 437 1
120 122 1
120 152 1
120 617 1
120 580 1
120 535 1
120 536 1
120 205 1
120 520 1
120 414 1
120 326 1
120 297 1
120 220 1
120 191 1
120 440 1
120 545 1
120 616 1
120 314 1
120 598 1
120 567 1
120 383 1
120 558 1
120 692 1
120 691 1
120 227 1
120 198 1
120 704 1
120 396 1
120 309 1
120 382 1
120 644 1
120 189 1
120 642 1
120 351 1
120 126 1
121 604 1
121 335 1
121 146 1
121 469 1
121 746 1
121 564 1
121 627 1
121 232 1
121 242 1
121 698 1
121 599 1
121 631 1
121 726 1
121 539 1
121 532 1
121 124 1
121 423 1
121 713 1
121 509 1
121 336 1
121 652 1
121 346 1
121 127 1
121 468 1
121 512 1
121 431 1
121 690 1
121 492 1
121 128 1
121 273 1
121 582 1
121 123 1
121 648 1
121 223 1
121 319 1
121 190 1
121 712 1
121 153 1
121 487 1
121 504 1
121 174 1
121 239 1
121 263 1
121 144 1
121 411 1
121 471 1
121 194 1
121 157 1
121 375 1
121 304 1
121 414 1
121 467 1
121 736 1
121 323 1
121 678 1
121 285 1
121 513 1
121 134 1
121 391 1
121 587 1
121 692 1
121 570 1
121 612 1
121 256 1
121 671 1
121 189 1
121 566 1
121 709 1
121 589 1
121 292 1
121 198 1
121 721 1
121 377 1
121 269 1
121 558 1
121 220 1
121 385 1
121 710 1
121 325 1
121 260 1
121 282 1
121 689 1
121 295 1
121 565 1
121 243 1
121 125 1
121 743 1
121 484 1
121 230 1
121 440 1
121 179 1
121 218 1
121 192 1
121 332 1
121 272 1
121 137 1
121 138 1
121 529 1
121 544 1
121 575 1
121 744 1
121 156 1
121 398 1
121 536 1
121 164 1
121 330 1
121 298 1
121 178 1
121 238 1
121 361 1
121 546 1
121 379 1
121 226 1
121 317 1
121 733 1
121 416 1
121 568 1
121 297 1
121 560 1
121 349 1
121 132 1
121 527 1
121 634 1
121 261 1
121 410 1
121 561 1
121 255 1
121 684 1
121 201 1
121 686 1
121 598 1
121 380 1
121 424 1
121 234 1
121 639 1
121 455 1
121 383 1
121 629 1
121 717 1
122 646 1
122 412 1
122 189 1
122 159 1
122 486 1
122 746 1
122 341 1
122 360 1
122 670 1
122 614 1
122 583 1
122 364 1
122 404 1
122 747 1
122 472 1
122 287 1
122 245 1
122 418 1
122 728 1
122 643 1
122 560 1
122 419 1
122 379 1
122 248 1
122 415 1
122 162 1
122 713 1
122 615 1
122 225 1
122 207 1
122 462 1
122 557 1
122 597 1
122 729 1
122 745 1
122 249 1
122 733 1
122 370 1
122 565 1
122 234 1
122 126 1
122 659 1
122 130 1
122 630 1
122 148 1
122 199 1
122 494 1
122 529 1
122 727 1
122 695 1
122 131 1
122 284 1
122 380 1
122 169 1
122 211 1
122 243 1
122 346 1
122 638 1
122 530 1
122 641 1
122 298 1
122 271 1
122 521 1
122 212 1
122 507 1
122 218 1
122 518 1
122 226 1
122 407 1
122 464 1
122 484 1
122 175 1
122 300 1
122 240 1
122 652 1
122 663 1
122 350 1
122 550 1
122 340 1
122 653 1
122 444 1
122 726 1
122 477 1
122 692 1
122 566 1
122 722 1
122 596 1
122 538 1
122 410 1
122 591 1
122 339 1
122 706 1
122 247 1
122 153 1
122 607 1
122 628 1
122 720 1
122 377 1
122 655 1
122 556 1
122 651 1
122 648 1
122 599 1
122 509 1
122 673 1
122 272 1
122 553 1
122 737 1
122 345 1
122 691 1
122 257 1
122 328 1
122 667 1
122 603 1
122 268 1
122 258 1
122 269 1
122 639 1
122 489 1
122 152 1
122 137 1
122 666 1
122 227 1
122 467 1
122 184 1
122 358 1
122 684 1
122 372 1
122 289 1
123 215 1
123 278 1
123 281 1
123 380 1
123 718 1
123 654 1
123 411 1
123 366 1
123 177 1
123 651 1
123 356 1
123 632 1
123 673 1
123 415 1
123 556 1
123 171 1
123 533 1
123 524 1
123 347 1
123 246 1
123 409 1
123 203 1
123 271 1
123 452 1
123 376 1
123 183 1
123 485 1
123 547 1
123 461 1
123 308 1
123 304 1
123 606 1
123 300 1
123 739 1
123 652 1
123 526 1
123 430 1
123 388 1
123 679 1
123 176 1
123 543 1
123 392 1
123 588 1
123 658 1
123 413 1
123 649 1
123 457 1
123 371 1
123 523 1
123 137 1
123 713 1
123 337 1
123 142 1
123 395 1
123 258 1
123 459 1
123 182 1
123 218 1
123 154 1
123 323 1
123 431 1
123 311 1
123 483 1
123 208 1
123 721 1
123 372 1
123 477 1
123 385 1
123 624 1
123 484 1
123 162 1
123 369 1
123 219 1
123 593 1
123 382 1
123 496 1
123 622 1
123 407 1
123 562 1
123 173 1
123 584 1
123 169 1
123 589 1
123 276 1
123 689 1
123 575 1
123 582 1
123 542 1
123 636 1
123 326 1
123 255 1
123 256 1
123 620 1
123 494 1
123 586 1
123 643 1
123 535 1
123 324 1
123 287 1
123 577 1
123 677 1
123 315 1
123 511 1
123 414 1
123 363 1
123 404 1
123 194 1
123 675 1
123 214 1
123 141 1
123 421 1
123 185 1
123 690 1
123 612 1
123 358 1
123 703 1
123 434 1
124 532 1
124 566 1
124 494 1
124 642 1
124 401 1
124 462 1
124 493 1
124 447 1
124 187 1
124 236 1
124 561 1
124 293 1
124 416 1
124 315 1
124 180 1
124 369 1
124 466 1
124 439 1
124 459 1
124 664 1
124 722 1
124 343 1
124 232 1
124 424 1
124 467 1
124 150 1
124 234 1
124 200 1
124 349 1
124 257 1
124 132 1
124 370 1
124 161 1
124 631 1
124 437 1
124 720 1
124 612 1
124 418 1
124 209 1
124 704 1
124 337 1
124 692 1
124 178 1
124 398 1
124 744 1
124 287 1
124 591 1
124 362 1
124 523 1
124 425 1
124 429 1
124 250 1
124 228 1
124 543 1
124 217 1
124 489 1
124 482 1
124 194 1
124 169 1
124 316 1
124 286 1
124 575 1
124 372 1
124 402 1
124 252 1
124 499 1
124 363 1
124 403 1
124 351 1
124 259 1
124 679 1
124 374 1
124 476 1
124 137 1
124 703 1
124 225 1
124 165 1
124 328 1
124 368 1
124 527 1
124 375 1
124 726 1
124 179 1
124 141 1
124 206 1
124 498 1
124 265 1
124 578 1
124 562 1
124 661 1
124 693 1
124 730 1
124 261 1
124 423 1
124 477 1
124 272 1
124 266 1
124 738 1
124 504 1
124 472 1
124 390 1
124 552 1
124 260 1
124 656 1
124 410 1
124 478 1
124 181 1
124 495 1
124 348 1
124 243 1
124 633 1
124 719 1
124 556 1
124 497 1
124 213 1
124 537 1
124 616 1
124 347 1
124 340 1
124 677 1
125 728 1
125 730 1
125 729 1
125 679 1
125 146 1
125 378 1
125 206 1
125 698 1
125 302 1
125 355 1
125 485 1
125 683 1
125 304 1
125 140 1
125 473 1
125 195 1
125 463 1
125 348 1
125 429 1
125 335 1
125 359 1
125 310 1
125 295 1
125 131 1
125 540 1
125 664 1
125 566 1
125 446 1
125 642 1
125 482 1
125 258 1
125 603 1
125 532 1
125 662 1
125 717 1
125 552 1
125 478 1
125 414 1
125 437 1
125 738 1
125 128 1
125 225 1
125 555 1
125 272 1
125 471 1
125 654 1
125 580 1
125 520 1
125 221 1
125 670 1
125 599 1
125 517 1
125 681 1
125 673 1
125 379 1
125 731 1
125 250 1
125 356 1
125 582 1
125 398 1
125 677 1
125 690 1
125 337 1
125 669 1
125 680 1
125 407 1
125 219 1
125 237 1
125 551 1
125 586 1
125 507 1
125 158 1
125 647 1
125 628 1
125 524 1
125 187 1
125 578 1
125 500 1
125 161 1
125 547 1
125 155 1
125 389 1
125 363 1
125 609 1
125 458 1
125 294 1
125 441 1
125 427 1
125 157 1
125 166 1
125 746 1
125 499 1
125 270 1
125 697 1
125 325 1
125 327 1
125 392 1
125 747 1
125 283 1
125 503 1
125 629 1
125 519 1
125 528 1
125 600 1
125 622 1
125 695 1
125 273 1
125 305 1
125 127 1
125 251 1
125 352 1
125 214 1
125 523 1
125 160 1
125 370 1
125 262 1
125 405 1
125 521 1
125 511 1
125 380 1
125 678 1
125 242 1
125 666 1
125 396 1
125 567 1
125 562 1
125 686 1
125 238 1
125 211 1
125 286 1
125 466 1
125 349 1
125 749 1
125 267 1
125 457 1
125 164 1
126 579 1
126 162 1
126 192 1
126 681 1
126 139 1
126 458 1
126 145 1
126 205 1
126 222 1
126 295 1
126 744 1
126 290 1
126 479 1
126 482 1
126 238 1
126 134 1
126 743 1
126 616 1
126 701 1
126 215 1
126 639 1
126 170 1
126 262 1
126 206 1
126 152 1
126 545 1
126 340 1
126 291 1
126 447 1
126 655 1
126 706 1
126 460 1
126 715 1
126 410 1
126 161 1
126 339 1
126 699 1
126 203 1
126 487 1
126 179 1
126 518 1
126 407 1
126 691 1
126 576 1
126 450 1
126 175 1
126 259 1
126 334 1
126 204 1
126 208 1
126 733 1
126 519 1
126 406 1
126 495 1
126 563 1
126 513 1
126 184 1
126 574 1
126 727 1
126 311 1
126 348 1
126 618 1
126 600 1
126 408 1
126 351 1
126 411 1
126 375 1
126 164 1
126 287 1
126 257 1
126 168 1
126 626 1
126 153 1
126 457 1
126 130 1
126 680 1
126 400 1
126 219 1
126 599 1
126 128 1
126 218 1
126 636 1
126 274 1
126 493 1
126 209 1
126 403 1
126 564 1
126 700 1
126 302 1
126 547 1
126 384 1
126 517 1
126 605 1
126 462 1
126 550 1
126 333 1
126 352 1
126 631 1
126 748 1
126 186 1
126 137 1
126 548 1
126 160 1
126 492 1
126 497 1
126 559 1
126 480 1
126 609 1
126 569 1
126 296 1
126 189 1
126 464 1
126 409 1
126 136 1
126 381 1
126 577 1
126 347 1
126 633 1
126 597 1
126 554 1
126 190 1
127 540 1
127 344 1
127 319 1
127 348 1
127 152 1
127 583 1
127 556 1
127 696 1
127 360 1
127 446 1
127 616 1
127 712 1
127 273 1
127 299 1
127 271 1
127 501 1
127 262 1
127 609 1
127 617 1
127 600 1
127 251 1
127 553 1
127 450 1
127 196 1
127 567 1
127 548 1
127 236 1
127 550 1
127 730 1
127 146 1
127 520 1
127 574 1
127 615 1
127 672 1
127 437 1
127 393 1
127 322 1
127 370 1
127 441 1
127 512 1
127 508 1
127 142 1
127 248 1
127 399 1
127 412 1
127 750 1
127 327 1
127 638 1
127 292 1
127 411 1
127 747 1
127 496 1
127 268 1
127 246 1
127 633 1
127 131 1
127 717 1
127 733 1
127 282 1
127 263 1
127 707 1
127 410 1
127 150 1
127 276 1
127 203 1
127 727 1
127 285 1
127 457 1
127 674 1
127 163 1
127 193 1
127 525 1
127 522 1
127 408 1
127 177 1
127 645 1
127 630 1
127 418 1
127 692 1
127 544 1
127 565 1
127 364 1
127 310 1
127 719 1
127 596 1
127 445 1
127 643 1
127 277 1
127 655 1
127 231 1
127 693 1
127 592 1
127 474 1
127 219 1
127 226 1
127 745 1
127 647 1
127 366 1
127 237 1
127 232 1
127 141 1
127 704 1
127 723 1
127 549 1
127 233 1
127 676 1
127 386 1
127 509 1
127 169 1
127 451 1
127 249 1
127 744 1
127 680 1
127 289 1
127 724 1
127 218 1
127 605 1
127 130 1
127 302 1
127 363 1
127 741 1
127 726 1
127 228 1
127 530 1
127 494 1
127 134 1
127 137 1
127 480 1
127 391 1
127 706 1
128 272 1
128 446 1
128 474 1
128 475 1
128 673 1
128 585 1
128 328 1
128 144 1
128 645 1
128 489 1
128 635 1
128 194 1
128 386 1
128 462 1
128 706 1
128 188 1
128 253 1
128 513 1
128 662 1
128 508 1
128 749 1
128 354 1
128 698 1
128 581 1
128 335 1
128 528 1
128 166 1
128 452 1
128 346 1
128 299 1
128 575 1
128 350 1
128 265 1
128 499 1
128 688 1
128 298 1
128 197 1
128 694 1
128 361 1
128 168 1
128 375 1
128 524 1
128 660 1
128 424 1
128 173 1
128 518 1
128 715 1
128 519 1
128 558 1
128 218 1
128 542 1
128 263 1
128 181 1
128 429 1
128 708 1
128 469 1
128 254 1
128 502 1
128 222 1
128 557 1
128 605 1
128 331 1
128 685 1
128 208 1
128 148 1
128 289 1
128 746 1
128 632 1
128 630 1
128 182 1
128 324 1
128 648 1
128 297 1
128 666 1
128 315 1
128 555 1
128 311 1
128 617 1
128 659 1
128 529 1
128 279 1
128 300 1
128 595 1
128 161 1
128 700 1
128 192 1
128 472 1
128 712 1
128 439 1
128 470 1
128 426 1
128 734 1
128 559 1
128 490 1
128 365 1
128 363 1
128 266 1
128 397 1
128 695 1
128 741 1
128 217 1
128 740 1
128 701 1
128 636 1
128 170 1
128 576 1
128 286 1
128 255 1
128 184 1
128 556 1
128 634 1
128 153 1
128 713 1
129 527 1
129 358 1
129 361 1
129 745 1
129 513 1
129 701 1
129 504 1
129 387 1
129 333 1
129 328 1
129 521 1
129 561 1
129 716 1
129 593 1
129 508 1
129 140 1
129 541 1
129 693 1
129 698 1
129 214 1
129 249 1
129 536 1
129 393 1
129 479 1
129 413 1
129 253 1
129 235 1
129 483 1
129 390 1
129 168 1
129 426 1
129 434 1
129 540 1
129 391 1
129 171 1
129 519 1
129 153 1
129 292 1
129 141 1
129 690 1
129 585 1
129 405 1
129 374 1
129 598 1
129 505 1
129 144 1
129 458 1
129 397 1
129 676 1
129 709 1
129 245 1
129 182 1
129 225 1
129 156 1
129 291 1
129 375 1
129 164 1
129 721 1
129 475 1
129 359 1
129 492 1
129 173 1
129 518 1
129 702 1
129 468 1
129 597 1
129 668 1
129 588 1
129 423 1
129 467 1
129 726 1
129 731 1
129 583 1
129 162 1
129 470 1
129 346 1
129 686 1
129 675 1
129 523 1
129 350 1
129 277 1
129 330 1
129 544 1
129 169 1
129 196 1
129 250 1
129 294 1
129 343 1
129 537 1
129 469 1
129 136 1
129 457 1
129 558 1
129 313 1
129 510 1
129 379 1
129 381 1
129 352 1
129 441 1
129 565 1
129 677 1
129 713 1
129 471 1
129 660 1
129 229 1
129 642 1
129 276 1
129 643 1
129 296 1
129 194 1
129 658 1
129 234 1
129 275 1
129 312 1
129 600 1
129 703 1
129 221 1
129 398 1
129 596 1
129 131 1
129 219 1
129 370 1
129 246 1
129 559 1
129 224 1
129 310 1
129 654 1
130 634 1
130 403 1
130 255 1
130 680 1
130 208 1
130 576 1
130 215 1
130 454 1
130 218 1
130 432 1
130 466 1
130 710 1
130 393 1
130 134 1
130 227 1
130 568 1
130 537 1
130 605 1
130 186 1
130 202 1
130 652 1
130 597 1
130 711 1
130 595 1
130 275 1
130 273 1
130 305 1
130 733 1
130 720 1
130 286 1
130 502 1
130 386 1
130 469 1
130 197 1
130 183 1
130 739 1
130 172 1
130 233 1
130 308 1
130 448 1
130 655 1
130 394 1
130 490 1
130 335 1
130 541 1
130 380 1
130 542 1
130 190 1
130 429 1
130 677 1
130 610 1
130 476 1
130 485 1
130 702 1
130 583 1
130 342 1
130 149 1
130 718 1
130 695 1
130 216 1
130 398 1
130 539 1
130 565 1
130 551 1
130 566 1
130 412 1
130 232 1
130 510 1
130 438 1
130 620 1
130 649 1
130 331 1
130 153 1
130 334 1
130 550 1
130 249 1
130 575 1
130 675 1
130 350 1
130 588 1
130 629 1
130 703 1
130 210 1
130 384 1
130 180 1
130 534 1
130 491 1
130 322 1
130 205 1
130 365 1
130 460 1
130 349 1
130 240 1
130 421 1
130 317 1
130 546 1
130 593 1
130 617 1
130 404 1
130 171 1
130 437 1
130 219 1
130 722 1
130 300 1
130 425 1
130 726 1
130 436 1
130 263 1
130 538 1
130 201 1
130 239 1
130 535 1
130 136 1
130 714 1
130 223 1
130 141 1
130 554 1
130 653 1
130 674 1
130 293 1
131 542 1
131 688 1
131 597 1
131 580 1
131 226 1
131 378 1
131 373 1
131 236 1
131 536 1
131 237 1
131 140 1
131 498 1
131 601 1
131 280 1
131 531 1
131 663 1
131 329 1
131 657 1
131 153 1
131 477 1
131 284 1
131 546 1
131 185 1
131 677 1
131 200 1
131 636 1
131 540 1
131 176 1
131 249 1
131 227 1
131 334 1
131 165 1
131 376 1
131 372 1
131 395 1
131 582 1
131 644 1
131 246 1
131 341 1
131 612 1
131 181 1
131 555 1
131 215 1
131 187 1
131 538 1
131 513 1
131 738 1
131 672 1
131 175 1
131 142 1
131 366 1
131 735 1
131 558 1
131 398 1
131 228 1
131 639 1
131 371 1
131 476 1
131 156 1
131 288 1
131 262 1
131 673 1
131 202 1
131 365 1
131 491 1
131 499 1
131 302 1
131 272 1
131 655 1
131 219 1
131 525 1
131 163 1
131 495 1
131 394 1
131 441 1
131 357 1
131 484 1
131 480 1
131 631 1
131 725 1
131 748 1
131 591 1
131 292 1
131 517 1
131 733 1
131 522 1
131 554 1
131 206 1
131 595 1
131 244 1
131 461 1
131 412 1
131 740 1
131 665 1
131 270 1
131 433 1
131 435 1
131 379 1
131 421 1
131 180 1
131 566 1
131 535 1
131 239 1
131 221 1
131 734 1
131 630 1
131 192 1
131 388 1
131 389 1
131 716 1
131 703 1
131 338 1
131 149 1
131 579 1
131 632 1
131 337 1
131 478 1
131 374 1
131 251 1
131 324 1
131 683 1
131 169 1
131 301 1
131 201 1
131 231 1
131 578 1
131 544 1
132 176 1
132 433 1
132 749 1
132 445 1
132 160 1
132 641 1
132 465 1
132 324 1
132 585 1
132 360 1
132 192 1
132 171 1
132 461 1
132 451 1
132 726 1
132 634 1
132 279 1
132 666 1
132 525 1
132 369 1
132 486 1
132 263 1
132 295 1
132 194 1
132 745 1
132 379 1
132 305 1
132 578 1
132 172 1
132 665 1
132 482 1
132 410 1
132 340 1
132 365 1
132 252 1
132 460 1
132 179 1
132 406 1
132 718 1
132 394 1
132 722 1
132 506 1
132 480 1
132 714 1
132 697 1
132 170 1
132 737 1
132 504 1
132 653 1
132 716 1
132 184 1
132 416 1
132 664 1
132 312 1
132 413 1
132 383 1
132 691 1
132 456 1
132 327 1
132 454 1
132 326 1
132 165 1
132 289 1
132 161 1
132 662 1
132 635 1
132 727 1
132 647 1
132 185 1
132 174 1
132 621 1
132 502 1
132 643 1
132 213 1
132 419 1
132 570 1
132 735 1
132 601 1
132 658 1
132 201 1
132 292 1
132 281 1
132 345 1
132 298 1
132 337 1
132 652 1
132 384 1
132 253 1
132 257 1
132 728 1
132 474 1
132 282 1
132 407 1
132 267 1
132 628 1
132 660 1
132 149 1
132 333 1
132 692 1
132 380 1
132 473 1
132 156 1
132 239 1
132 661 1
132 368 1
132 508 1
132 414 1
132 342 1
132 402 1
132 695 1
132 593 1
132 391 1
132 137 1
132 187 1
132 683 1
132 441 1
132 307 1
132 651 1
132 169 1
132 259 1
132 622 1
132 418 1
132 572 1
132 400 1
132 275 1
132 355 1
133 548 1
133 738 1
133 327 1
133 557 1
133 214 1
133 474 1
133 429 1
133 544 1
133 478 1
133 395 1
133 157 1
133 518 1
133 593 1
133 469 1
133 202 1
133 136 1
133 609 1
133 578 1
133 453 1
133 325 1
133 731 1
133 220 1
133 675 1
133 246 1
133 358 1
133 169 1
133 150 1
133 285 1
133 461 1
133 209 1
133 504 1
133 278 1
133 726 1
133 516 1
133 184 1
133 451 1
133 338 1
133 372 1
133 308 1
133 717 1
133 587 1
133 730 1
133 138 1
133 421 1
133 430 1
133 268 1
133 411 1
133 684 1
133 250 1
133 457 1
133 658 1
133 388 1
133 501 1
133 470 1
133 386 1
133 576 1
133 434 1
133 559 1
133 515 1
133 192 1
133 409 1
133 583 1
133 520 1
133 588 1
133 318 1
133 607 1
133 488 1
133 716 1
133 144 1
133 554 1
133 404 1
133 401 1
133 175 1
133 301 1
133 437 1
133 361 1
133 200 1
133 648 1
133 532 1
133 331 1
133 687 1
133 428 1
133 589 1
133 652 1
133 486 1
133 276 1
133 598 1
133 233 1
133 322 1
133 235 1
133 438 1
133 444 1
133 689 1
133 335 1
133 506 1
133 199 1
133 205 1
133 727 1
133 645 1
133 405 1
133 427 1
133 399 1
133 398 1
133 354 1
133 170 1
133 378 1
133 379 1
133 295 1
133 705 1
133 591 1
133 688 1
133 396 1
133 497 1
133 603 1
133 328 1
133 491 1
133 243 1
133 620 1
133 494 1
133 247 1
133 271 1
133 536 1
133 182 1
133 269 1
133 724 1
133 261 1
133 596 1
133 443 1
133 292 1
133 631 1
133 284 1
133 418 1
134 400 1
134 222 1
134 701 1
134 342 1
134 459 1
134 303 1
134 622 1
134 351 1
134 328 1
134 290 1
134 395 1
134 320 1
134 317 1
134 136 1
134 341 1
134 446 1
134 615 1
134 347 1
134 715 1
134 516 1
134 478 1
134 572 1
134 467 1
134 541 1
134 507 1
134 482 1
134 332 1
134 283 1
134 217 1
134 417 1
134 486 1
134 707 1
134 407 1
134 611 1
134 436 1
134 191 1
134 748 1
134 716 1
134 603 1
134 349 1
134 215 1
134 561 1
134 548 1
134 506 1
134 509 1
134 364 1
134 203 1
134 688 1
134 609 1
134 491 1
134 336 1
134 452 1
134 544 1
134 404 1
134 238 1
134 147 1
134 694 1
134 633 1
134 437 1
134 394 1
134 607 1
134 144 1
134 345 1
134 350 1
134 659 1
134 227 1
134 568 1
134 624 1
134 524 1
134 155 1
134 287 1
134 455 1
134 381 1
134 499 1
134 743 1
134 555 1
134 154 1
134 595 1
134 618 1
134 462 1
134 370 1
134 259 1
134 301 1
134 476 1
134 165 1
134 550 1
134 359 1
134 442 1
134 489 1
134 574 1
134 526 1
134 718 1
134 397 1
134 714 1
134 372 1
134 271 1
134 160 1
134 558 1
134 695 1
134 519 1
134 412 1
134 522 1
134 634 1
134 280 1
134 251 1
134 137 1
134 475 1
